[Header]
TITLE,SmOHCO3 Puck 225 01-29-26.dat
BYAPP,HeatCapacity,3.9.11,1.7
INFO,1000,MASS:Sample Mass (mg)
INFO,,MASSERR:Sample Mass Error (mg)
INFO,1,MOLWGHT:Formula Weight (g/mole)
INFO,1,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.11 Build 2,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (mJ/mole-K),Samp HC Err (mJ/mole-K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (mJ/mole-K/K),Addenda Offset HC (µJ/K)
12922919.11,,5905,,20.2306,-0.08,9.2E-6,20.422427,0.43411713,0.26311185,0.0004725,73.769584,0.1058,336.88143,0.4725,9.900381,9.972761,0.035193116,97.926684,3977.4797,2.378,1,,,,3.4217989E-5,19.872637,417.07552,0.012883476,0
12923230.05,,5905,,22.1034,-0.08,9.2E-6,22.297338,0.42327497,0.34108973,0.0009962,89.152523,0.1334,430.24225,0.9962,0.025203087,11.70115,0.038573456,97.982386,3982.6991,3.87,1,,,,3.7246689E-5,19.945522,497.17127,0.01529733,0
12923324.38,,5905,,22.1047,-0.08,9.2E-6,22.327058,0.47782624,0.33829385,0.0007076,89.405859,0.1339,427.69971,0.7076,0.55526504,11.835396,0.03831198,98.032051,3998.9637,2.784,1,,,,3.6592681E-5,23.4023,498.4975,0.015151743,0
12923420.2,,5905,,22.1123,-0.08,9.3E-6,22.324331,0.47871931,0.34143695,0.000609,89.369072,0.1338,430.80602,0.609,9.6348435,11.926919,0.039937902,97.952106,3986.1684,2.367,1,,,,3.6596451E-5,23.670791,498.37576,0.015294386,0
12923740.53,,5905,,24.1607,-0.08,9.3E-6,24.36947,0.47212435,0.43640923,0.0007178,107.1848,0.1765,543.59403,0.7178,9.0522237,14.105812,0.045431612,97.952805,4009.5486,2.196,1,,,,3.905769E-5,23.853837,593.87108,0.017908031,0
12923849,,5905,,24.1621,-0.08,9.2E-6,24.39928,0.5270307,0.43844696,0.0007489,107.42983,0.1771,545.8768,0.7489,5.1792933,14.060236,0.042658534,98.069413,4008.2245,2.279,1,,,,3.9318738E-5,28.211625,595.32488,0.017969668,0
12923956.98,,5905,,24.1611,-0.08,9.2E-6,24.398014,0.52610044,0.43833796,0.0007443,107.41681,0.1771,545.75477,0.7443,1.5430738,14.038444,0.042336758,98.081223,4008.3487,2.266,1,,,,3.9367848E-5,28.120473,595.26309,0.017966133,0
12924296.97,,5905,,26.404,-0.08,9.2E-6,26.633518,0.51578182,0.55690175,0.0008976,128.03658,0.2306,684.93833,0.8976,15.013873,16.73144,0.049829333,98.027567,4040.015,2.168,1,,,,4.1483386E-5,28.076888,709.34431,0.020909808,0
12924422.95,,5905,,26.4038,-0.08,9.2E-6,26.668517,0.57865535,0.55976857,0.0009537,128.34508,0.2314,688.11364,0.9537,1.6955169,16.666243,0.046764045,98.139152,4038.4062,2.291,1,,,,4.1807413E-5,33.46288,711.20982,0.020989864,0
12924547.8,,5905,,26.404,-0.08,9.2E-6,26.667852,0.57715697,0.56001681,0.0009364,128.33775,0.2313,688.35456,0.9364,1.7608374,16.683405,0.046715337,98.142432,4037.7087,2.248,1,,,,4.177819E-5,33.332486,711.17434,0.020999697,0
12924916.2,,5905,,28.8549,-0.08,9.2E-6,29.099897,0.56444367,0.70712945,0.001107,152.73767,0.2874,859.86712,1.107,17.741742,19.84671,0.055317524,98.078543,4076.3666,2.125,1,,,,4.3901079E-5,33.36681,846.80401,0.024300067,0
12925060.97,,5905,,28.8554,-0.08,9.2E-6,29.138047,0.63272519,0.71028477,0.001188,153.1045,0.2882,863.38926,1.188,1.1135729,19.759022,0.051740328,98.193174,4075.6577,2.27,1,,,,4.424156E-5,39.693421,849.02576,0.02437654,0
12925204.94,,5905,,28.8551,-0.08,9.2E-6,29.137054,0.63091951,0.7103267,0.0012,153.0927,0.2882,863.41939,1.2,1.1337334,19.772193,0.051971371,98.186105,4075.4387,2.293,1,,,,4.4215837E-5,39.518044,848.9679,0.02437881,0
12925603.11,,5905,,31.5344,-0.08,9.2E-6,31.806093,0.61270637,0.89430723,0.001375,182.38541,0.3482,1076.6926,1.375,4.2439717,23.461805,0.060644361,98.149546,4119.9841,2.109,1,,,,4.6489776E-5,39.544385,1011.6276,0.028117481,0
12925769.45,,5905,,31.5334,-0.08,9.3E-6,31.847495,0.68527049,0.8979073,0.001429,182.81722,0.3492,1080.7245,1.429,1.7692422,23.321701,0.057139442,98.244748,4119.8263,2.183,1,,,,4.691279E-5,46.92361,1014.2629,0.028193969,0
12925958.17,,5905,,31.5338,-0.08,9.3E-6,31.846516,0.68338144,0.89731353,0.001455,182.80433,0.3491,1080.1179,1.455,22.653511,23.338539,0.057084447,98.248422,4120.6081,2.225,1,,,,4.6851294E-5,46.643402,1014.2006,0.028176192,0
12926388.25,,5905,,34.4615,-0.08,9.3E-6,34.757316,0.66410249,1.1198674,0.00163,217.27572,0.4208,1337.1431,1.63,5.2252986,27.573375,0.067267422,98.193911,4177.0678,2.024,1,,,,4.9121179E-5,46.677077,1208.071,0.032219616,0
12926606.05,,5905,,34.4607,-0.08,9.2E-6,34.80126,0.74187002,1.1242806,0.001684,217.77162,0.4217,1342.0523,1.684,2.9328732,27.463127,0.063681212,98.282038,4176.8691,2.083,1,,,,4.9468307E-5,55.146749,1211.1277,0.032305746,0
12926796.52,,5905,,34.4613,-0.08,9.2E-6,34.801949,0.73888947,1.1241512,0.001781,217.77255,0.4217,1341.9237,1.781,0.4496677,27.364681,0.062870236,98.298069,4177.1122,2.203,1,,,,4.9635757E-5,54.926254,1211.1757,0.032301386,0
12927259.22,,5905,,37.6611,-0.08,9.2E-6,37.98327,0.7230957,1.3840681,0.002125,258.25931,0.497,1642.3274,2.125,1.7766387,32.304153,0.076671858,98.195046,4253.5743,2.175,1,,,,5.1504814E-5,54.729362,1442.7288,0.036438887,0
12927511.8,,5905,,37.6609,-0.08,9.2E-6,38.032225,0.80829238,1.3897456,0.002028,258.84279,0.498,1648.5884,2.028,2.5872343,32.088195,0.071176977,98.311848,4253.2488,2.067,1,,,,5.2005128E-5,64.608307,1446.4502,0.036541264,0
12927760.14,,5905,,37.6611,-0.08,9.2E-6,38.032485,0.80427077,1.3895643,0.00205,258.85812,0.4981,1648.4225,2.05,2.2934586,32.075461,0.071602475,98.301225,4253.4629,2.09,1,,,,5.2024532E-5,64.176391,1446.4699,0.036536248,0
12928266.73,,5905,,41.157,-0.08,9.3E-6,41.506886,0.79154885,1.6936548,0.002484,306.56209,0.5774,2000.2168,2.484,0.67962354,37.464201,0.08519014,98.233983,4345.6956,2.123,1,,,,5.4079833E-5,64.150922,1722.8216,0.040804187,0
12928554.69,,5905,,41.1563,-0.08,9.2E-6,41.559708,0.87918375,1.6998479,0.002265,307.23144,0.5784,2007.0794,2.265,2.2136652,37.169658,0.079339571,98.341336,4345.9352,1.928,1,,,,5.465247E-5,74.928402,1727.2093,0.040901345,0
12928839.67,,5905,,41.1575,-0.08,9.2E-6,41.55761,0.87484432,1.7011336,0.002299,307.21623,0.5783,2008.3498,2.299,1.6251607,37.252494,0.079928019,98.331735,4344.6208,1.955,1,,,,5.4569476E-5,74.339315,1727.035,0.040934346,0
12929388.33,,5905,,44.9782,-0.08,9.2E-6,45.377788,0.87433836,2.0302904,0.00298,361.49347,0.6294,2391.7838,2.98,0.31129121,43.087839,0.095661433,98.255825,4472.3732,2.186,1,,,,5.6221109E-5,74.504988,2059.1436,0.044741943,0
12929715.61,,5905,,44.9781,-0.08,9.2E-6,45.43382,0.96619362,2.0368795,0.002509,362.24878,0.6299,2399.1283,2.509,1.5220327,42.699522,0.089924591,98.344848,4473.0619,1.835,1,,,,5.6869377E-5,86.175677,2064.232,0.044831791,0
12930040.7,,5905,,44.9783,-0.08,9.2E-6,45.431499,0.96140803,2.0370549,0.002505,362.20988,0.6299,2399.2648,2.505,0.79420325,42.757169,0.090383112,98.338375,4472.705,1.832,1,,,,5.6798692E-5,85.399043,2064.0211,0.044837942,0
12930641.11,,5905,,49.154,-0.08,9.3E-6,49.576389,0.96567256,2.3991271,0.003637,427.53901,0.6964,2826.6662,3.637,0.26628063,49.036652,0.10901976,98.254472,4621.7305,2.333,1,,,,5.8383322E-5,85.514338,2457.8184,0.048392535,0
12931010.92,,5905,,49.1538,-0.08,9.2E-6,49.6376,1.0615914,2.4066954,0.002884,428.49825,0.6977,2835.1936,2.884,1.4754245,48.468186,0.10130881,98.358646,4622.5812,1.845,1,,,,5.9200846E-5,98.073304,2463.8913,0.048485329,0
12931378.83,,5905,,49.152,-0.08,9.3E-6,49.634928,1.0543757,2.4039069,0.002882,428.45557,0.6976,2832.3625,2.882,0.92612315,48.37391,0.10064951,98.367436,4624.119,1.847,1,,,,5.9252919E-5,96.936372,2463.6261,0.048431759,0
12932026.84,,5905,,53.7166,-0.08,9.2E-6,54.185569,1.0493983,2.8422475,0.004615,511.89052,0.8011,3354.138,4.615,0.15859067,55.319415,0.12518551,98.236307,4773.9411,2.581,1,,,,6.1415656E-5,96.74782,2936.0759,0.052453957,0
12932440.38,,5905,,53.7171,-0.08,9.2E-6,54.252243,1.1526485,2.8494678,0.00333,513.0826,0.8023,3362.5504,3.33,1.2399146,54.50605,0.11532199,98.351651,4775.7747,1.859,1,,,,6.2435391E-5,110.63883,2943.3059,0.05252258,0
12932850.64,,5905,,53.7171,-0.08,9.2E-6,54.24829,1.1428563,2.8489289,0.003403,513.03087,0.8023,3361.9598,3.403,0.93467495,54.539192,0.11574864,98.346623,4775.7278,1.9,1,,,,6.2388783E-5,109.0121,2942.877,0.052516473,0
12933610.73,,5905,,58.704,-0.08,9.2E-6,59.213779,1.1461946,3.3081859,0.004265,612.48543,0.8723,3920.6714,4.265,0.31271142,61.343584,0.14173203,98.233681,4959.527,2.13,1,,,,6.4733426E-5,109.07838,3506.2717,0.055868515,0
12934065.31,,5905,,58.7039,-0.08,9.2E-6,59.278467,1.2500724,3.3154176,0.003556,613.70282,0.8728,3929.1204,3.556,0.93465437,60.63611,0.13208049,98.335281,4961.3325,1.772,1,,,,6.558114E-5,122.68717,3513.9367,0.055929544,0
12934517.19,,5905,,58.7037,-0.08,9.2E-6,59.278387,1.2411867,3.3153269,0.003414,613.70328,0.8728,3929.0301,3.414,0.97191653,60.611351,0.13195334,98.336244,4961.3711,1.702,1,,,,6.5605952E-5,121.27222,3513.9272,0.055928088,0
12935336.53,,5905,,64.1539,-0.08,9.2E-6,64.718285,1.2611816,3.7635438,0.004756,726.88425,0.9141,4490.4281,4.756,0.1508571,67.385714,0.1621514,98.21313,5192.4868,2.185,1,,,,6.7491418E-5,121.2227,4188.4564,0.058152713,0
12935832.17,,5905,,64.1542,-0.08,9.3E-6,64.78629,1.3681976,3.7733254,0.003646,728.26745,0.9148,4501.5928,3.646,0.40547855,66.751959,0.15233053,98.305277,5193.4476,1.671,1,,,,6.8256351E-5,134.77143,4197.2633,0.058242652,0
12936326.36,,5905,,64.1535,-0.08,9.2E-6,64.784727,1.3605421,3.7739795,0.003468,728.24111,0.9148,4502.2206,3.468,0.54826823,66.763588,0.15326629,98.294843,5193.0222,1.589,1,,,,6.8259174E-5,133.50392,4197.0608,0.058254155,0
12937204.09,,5905,,70.1109,-0.08,9.2E-6,70.728789,1.3874759,4.2352942,0.005641,865.88556,1.009,5101.1798,5.641,0.14693403,73.34987,0.18701106,98.177998,5455.681,2.42,1,,,,7.0437839E-5,133.52718,5002.5616,0.059880768,0
12937742.3,,5905,,70.1099,-0.08,9.2E-6,70.800229,1.4969746,4.2432868,0.004004,867.57084,1.01,5110.8577,4.004,0.70200746,72.537076,0.1767856,98.258956,5457.7605,1.715,1,,,,7.132126E-5,146.69974,5012.6724,0.059933236,0
12938277.7,,5905,,70.11,-0.08,9.2E-6,70.798549,1.4869692,4.242361,0.004028,867.52544,1.01,5109.8864,4.028,0.58363411,72.457787,0.17572085,98.267802,5458.028,1.726,1,,,,7.1381212E-5,145.07415,5012.4346,0.05992158,0
12939211.44,,5905,,76.6175,-0.08,9.3E-6,77.280168,1.5098701,4.7529156,0.006648,1040.4787,1.144,5793.3943,6.648,0.12881614,78.8183,0.21612412,98.126487,5736.258,2.672,1,,,,7.4450356E-5,144.91557,5972.2244,0.061502398,0
12939791.81,,5905,,76.6187,-0.08,9.2E-6,77.354371,1.6231558,4.7610137,0.004567,1042.5314,1.145,5803.5451,4.567,0.62046699,78.007573,0.20400701,98.214034,5738.5086,1.834,1,,,,7.5310094E-5,157.6366,5983.6987,0.061548089,0
12940365.94,,5905,,76.6184,-0.08,9.2E-6,77.35534,1.6134309,4.7606291,0.004599,1042.5905,1.145,5803.2196,4.599,0.47760279,77.965509,0.20366741,98.216219,5738.735,1.847,1,,,,7.5345314E-5,156.01515,5983.8487,0.061542346,0
12941358.84,,5905,,83.7312,-0.08,9.2E-6,84.441637,1.6337868,5.3155518,0.007725,1265.7383,1.317,6581.2901,7.725,0.10974169,84.017929,0.25117656,98.063598,6038.3904,2.922,1,,,,7.9344062E-5,155.93102,7130.39,0.062949417,0
12941976.97,,5905,,83.732,-0.08,9.2E-6,84.521427,1.7489765,5.3230764,0.005006,1268.2917,1.319,6591.3681,5.006,0.63759083,83.005407,0.23787714,98.144948,6041.2469,1.893,1,,,,8.0390634E-5,168.03586,7143.8716,0.062979018,0
12942588.28,,5905,,83.7309,-0.08,9.3E-6,84.519544,1.7370608,5.3215733,0.004932,1268.2542,1.319,6589.8275,4.932,0.56173217,82.939872,0.23573029,98.160622,6041.681,1.865,1,,,,8.0426776E-5,166.01081,7143.5533,0.062962636,0
12943636.58,,5905,,91.5051,-0.08,9.2E-6,92.272774,1.7723189,5.8715078,0.008056,1522.9717,1.441,7394.4794,8.056,0.072741244,88.407611,0.28622713,98.009552,6383.2024,2.917,1,,,,8.4715267E-5,165.87974,8514.2648,0.063632072,0
12944282.16,,5905,,91.5047,-0.08,9.2E-6,92.35345,1.8880174,5.8781492,0.004721,1525.4722,1.442,7403.6214,4.721,0.3492102,87.463326,0.27229969,98.086965,6386.3764,1.709,1,,,,8.5692278E-5,176.81522,8529.1597,0.063648399,0
12944920.25,,5905,,91.5049,-0.08,9.2E-6,92.352394,1.8762867,5.8776082,0.004973,1525.4697,1.442,7403.0779,4.973,0.19878105,87.422205,0.27251473,98.084645,6386.4993,1.8,1,,,,8.5727548E-5,174.92665,8528.9647,0.063643268,0
12946009.77,,5905,,99.9979,-0.08,9.2E-6,100.8415,1.9636291,6.2814343,0.008616,1801.6652,1.535,8083.0995,8.616,0.075277259,92.476342,0.33423086,97.903775,6820.7754,3.116,1,,,,8.8541547E-5,174.84441,10169.007,0.062290174,0
12946683.44,,5905,,100.001,-0.08,9.2E-6,100.93017,2.0850946,6.2867553,0.005043,1804.6922,1.537,8091.4474,5.043,0.30504087,91.326014,0.31493189,98.001325,6824.8465,1.824,1,,,,8.9694205E-5,184.95268,10186.899,0.062288168,0
12947351.7,,5905,,99.9992,-0.08,9.3E-6,100.93065,2.0708917,6.2795715,0.004939,1804.7206,1.537,8084.2921,4.939,0.27586427,91.127169,0.3109517,98.023674,6827.4805,1.789,1,,,,8.9797329E-5,182.65203,10186.996,0.062216697,0
12948694.38,,5905,,110,-0.08,9.2E-6,110.96732,2.1852562,6.8120954,0.006374,2178.2225,1.828,8990.3179,6.374,0.098231065,94.436968,0.36211085,97.904349,7305.4838,2.277,1,,,,9.637363E-5,177.14204,12313.746,0.061388303,0
12949388.11,,5905,,109.999,-0.08,9.3E-6,111.01456,2.2590165,6.8098567,0.0054,2179.7706,1.829,8989.6273,5.4,0.30703631,94.403692,0.35951715,97.91982,7309.3944,1.931,1,,,,9.639072E-5,188.87394,12324.232,0.061342016,0
12950081.05,,5905,,110,-0.08,9.2E-6,111.02102,2.257585,6.8156278,0.00538,2180.018,1.829,8995.6458,5.38,0.25675877,94.513524,0.35865121,97.926464,7307.7558,1.922,1,,,,9.6339762E-5,188.80738,12325.666,0.06139043,0
12951187.34,,5905,,115.963,-0.08,9.2E-6,116.96743,2.3002199,7.0645269,0.00838,2404.8178,1.882,9469.3447,8.38,0.086725574,96.985743,0.40732285,97.777148,7607.6652,3.006,1,,,,9.8877148E-5,189.02705,13681.38,0.060397383,0
12951889.75,,5905,,115.966,-0.08,9.2E-6,117.0423,2.3957904,7.0726552,0.005167,2407.6615,1.882,9480.3167,5.167,0.15563082,96.001518,0.38450068,97.880514,7609.6171,1.852,1,,,,9.9946722E-5,193.97149,13698.899,0.060428198,0
12952586.63,,5905,,115.966,-0.08,9.2E-6,117.04541,2.3807879,7.0741885,0.005219,2407.8224,1.882,9482.0109,5.219,0.24198476,95.976457,0.38869574,97.856598,7609.2695,1.87,1,,,,0.00010000462,192.00304,13699.628,0.060439692,0
12953704.47,,5905,,122.251,-0.08,9.2E-6,123.3252,2.4336817,7.296776,0.008799,2646.491,1.886,9943.267,8.799,0.076981651,98.11095,0.43419309,97.729634,7935.1589,3.187,1,,,,0.00010262078,191.95291,15209.105,0.05916695,0
12954422.31,,5905,,122.251,-0.08,9.2E-6,123.40462,2.5307167,7.3012222,0.005587,2649.6036,1.887,9950.8258,5.587,0.23405469,97.14912,0.41502943,97.809124,7938.6567,2.024,1,,,,0.00010366892,196.2219,15228.7,0.059164903,0
12955126.03,,5905,,122.254,-0.08,9.2E-6,123.40425,2.5164411,7.3019994,0.00612,2649.6435,1.887,9951.6429,6.12,0.14452199,97.197936,0.41576498,97.806241,7938.3514,2.217,1,,,,0.00010362709,194.29824,15228.609,0.059171376,0
12956257.72,,5905,,128.882,-0.08,9.2E-6,130.01689,2.5647206,7.5683263,0.01014,2907.6455,1.966,10475.972,10.14,0.095645424,99.258003,0.46682588,97.651438,8264.4499,3.688,1,,,,0.00010687402,194.39587,16904.391,0.058210333,0
12956981.94,,5905,,128.882,-0.08,9.2E-6,130.09758,2.6678371,7.570191,0.005936,2910.9398,1.968,10481.131,5.936,0.26344031,98.286186,0.4474806,97.727541,8268.9002,2.16,1,,,,0.00010793847,198.51601,16925.381,0.058188561,0
12957702.48,,5905,,128.882,-0.08,9.2E-6,130.09899,2.6508298,7.5721141,0.005928,2911.0171,1.968,10483.131,5.928,0.20292236,98.133928,0.44315702,97.745798,8268.2897,2.157,1,,,,0.00010811598,196.57237,16925.748,0.058202712,0
12958858.83,,5905,,135.871,-0.08,9.2E-6,137.05511,2.6993803,7.8395203,0.01001,3192.5327,2.225,11032.053,10.01,0.087838423,99.831319,0.49292052,97.597736,8610.193,3.662,1,,,,0.00011188736,196.26786,18784.104,0.057199765,0
12959582.42,,5905,,135.869,-0.08,9.2E-6,137.13959,2.8032509,7.8290025,0.005621,3196.066,2.229,11025.069,5.621,0.3069179,98.664818,0.46792392,97.695123,8619.3563,2.062,1,,,,0.00011307843,199.66264,18807.266,0.057087838,0
12960304.75,,5905,,135.869,-0.08,9.2E-6,137.13893,2.7829066,7.8383454,0.005905,3196.0816,2.229,11034.427,5.905,0.21030572,98.731348,0.46757859,97.69719,8615.8893,2.162,1,,,,0.00011309784,197.32964,18807.087,0.057156237,0
12961470.67,,5905,,143.235,-0.08,9.2E-6,144.49845,2.8534362,8.0660156,0.01056,3489.1385,2.447,11555.154,10.56,0.07623854,100.30038,0.51987599,97.54179,8992.0281,3.922,1,,,,0.00011662766,197.4627,20879.803,0.055820775,0
12962207.48,,5905,,143.239,-0.08,9.2E-6,144.58702,2.9626813,8.0682891,0.006187,3492.7253,2.448,11561.014,6.187,0.21872799,99.401527,0.49639735,97.6323,8996.6945,2.299,1,,,,0.00011768693,200.60076,20905.407,0.055802305,0
12962928.64,,5905,,143.239,-0.08,9.2E-6,144.59366,2.9468345,8.065266,0.006162,3493.0017,2.449,11558.268,6.162,0.17256506,99.137254,0.48921548,97.660768,8998.2316,2.29,1,,,,0.00011795512,198.80305,20907.327,0.055778835,0
12964107.84,,5905,,151.005,-0.08,9.2E-6,152.35296,3.0228511,8.286318,0.01137,3794.7178,2.548,12081.036,11.37,0.060584002,100.40543,0.53811301,97.515366,9396.0322,4.295,1,,,,0.00012177269,198.27451,23211.423,0.054388955,0
12964842.58,,5905,,151.006,-0.08,9.2E-6,152.44651,3.1307896,8.2905061,0.006278,3798.5575,2.549,12089.064,6.278,0.259897,99.420929,0.51441562,97.601655,9400.2184,2.371,1,,,,0.00012300738,200.81085,23239.938,0.054383051,0
12965562.66,,5905,,151.009,-0.08,9.2E-6,152.45142,3.1128848,8.286549,0.006569,3798.7657,2.549,12085.315,6.569,0.12561181,99.172836,0.50644094,97.633385,9402.0177,2.483,1,,,,0.0001232571,198.84186,23241.437,0.05435534,0
12966748.19,,5905,,159.194,-0.08,9.3E-6,160.613,3.1947442,8.5079041,0.01213,4120.4775,2.691,12628.382,12.13,0.079370732,100.23476,0.56464054,97.442755,9818.6998,4.661,1,,,,0.00012749738,198.34567,25796.536,0.052971453,0
12967477.97,,5905,,159.193,-0.08,9.2E-6,160.71302,3.3079632,8.5062523,0.006498,4124.5376,2.693,12630.79,6.498,0.17194033,99.110456,0.52155789,97.611809,9825.4504,2.501,1,,,,0.00012886326,200.46951,25828.676,0.052928207,0
12968199.16,,5905,,159.193,-0.08,9.2E-6,160.71945,3.2882601,8.5046404,0.00693,4124.847,2.693,12629.487,6.93,0.17916452,99.065203,0.52557766,97.592567,9826.4641,2.667,1,,,,0.00012892038,198.22091,25830.742,0.052916062,0
12969388.56,,5905,,167.825,-0.08,9.2E-6,169.32688,3.3793829,8.7495483,0.01188,4460.7668,2.854,13210.315,11.88,0.082281785,99.930525,0.56953415,97.45897,10255.217,4.636,1,,,,0.00013371575,198.13041,28671.592,0.05167253,0
12970112.95,,5905,,167.822,-0.08,9.2E-6,169.43065,3.4944907,8.7458151,0.006551,4465.0364,2.856,13210.851,6.551,0.43298435,98.841624,0.54491085,97.542987,10262.961,2.561,1,,,,0.00013514054,199.86105,28706.744,0.05161885,0
12970836.36,,5905,,167.825,-0.08,9.2E-6,169.43599,3.474139,8.7423206,0.007018,4465.2821,2.856,13207.603,7.018,0.21179281,98.72852,0.5386608,97.568696,10264.652,2.745,1,,,,0.00013524562,197.68325,28708.556,0.051596597,0
12972035.94,,5905,,176.926,-0.08,9.2E-6,178.51952,3.5750323,8.979452,0.01154,4820.5385,3.023,13799.991,11.54,0.11116239,99.234085,0.5737508,97.465502,10718.892,4.588,1,,,,0.00014060512,197.45704,31869.218,0.050299554,0
12972761.61,,5905,,176.924,-0.08,9.3E-6,178.62912,3.6896529,8.9778995,0.007059,4825.0277,3.025,13802.927,7.059,0.40287325,98.256521,0.55046518,97.544766,10726.092,2.81,1,,,,0.00014198291,198.46817,31908.363,0.050259999,0
12973480.69,,5905,,176.926,-0.08,9.3E-6,178.63779,3.669772,8.959451,0.007428,4825.3586,3.025,13784.81,7.428,0.13271879,97.805025,0.54122115,97.576373,10733.969,2.965,1,,,,0.00014242889,196.51304,31911.46,0.050154287,0
12974679.69,,5905,,186.521,-0.08,9.2E-6,188.20078,3.7804314,9.1819526,0.01186,5188.9022,3.171,14370.855,11.86,0.076738184,98.107496,0.58060641,97.446136,11216.496,4.825,1,,,,0.00014805731,195.61005,35419.533,0.04878807,0
12975397.91,,5905,,186.52,-0.08,9.2E-6,188.31879,3.8946714,9.1848076,0.006985,5193.4203,3.172,14378.228,6.985,0.31628846,97.112051,0.54764476,97.566342,11222.367,2.843,1,,,,0.00014957378,196.21499,35463.969,0.048772655,0
12976103.92,,5905,,186.52,-0.08,9.2E-6,188.32438,3.872834,9.1854418,0.007905,5193.6822,3.172,14379.124,7.905,0.13968102,97.023466,0.54666038,97.568477,11222.441,3.218,1,,,,0.00014971833,194.2241,35466.071,0.048774577,0
12977168.09,,5905,,196.633,-0.08,9.2E-6,198.36066,3.9054401,9.3974398,0.01478,5547.4542,3.208,14944.894,14.78,0.065943252,97.037366,0.57888528,97.457163,11730.95,6.143,1,,,,0.00015561026,194.04693,39346.95,0.047375523,0
12977873.66,,5905,,196.634,-0.08,9.2E-6,198.54161,4.1213481,9.3899977,0.006599,5554.2072,3.209,14944.205,6.599,0.76239391,95.725034,0.54161032,97.588986,11744.752,2.75,1,,,,0.00015764746,194.07473,39418.77,0.047294861,0
12978575.86,,5905,,196.633,-0.08,9.2E-6,198.54678,4.0920264,9.3845392,0.007094,5554.4865,3.209,14939.026,7.094,0.22197302,95.605454,0.53617887,97.610488,11747.335,2.959,1,,,,0.00015777514,191.45007,39420.825,0.047266136,0
12979640.52,,5905,,207.293,-0.08,9.2E-6,209.12541,4.1356397,9.5990487,0.01499,5924.4334,3.399,15523.482,14.99,0.078842709,95.54555,0.58389121,97.425555,12280.373,6.384,1,,,,0.00016412386,191.21091,43733.436,0.045900921,0
12980339.03,,5905,,207.294,-0.08,9.2E-6,209.3155,4.3566877,9.602261,0.007397,5932.0361,3.41,15534.297,7.397,0.70042256,94.346063,0.54523447,97.565266,12290.165,3.154,1,,,,0.00016623148,191.0911,43812.978,0.045874582,0
12981028.23,,5905,,207.293,-0.08,9.2E-6,209.32284,4.3276722,9.5964709,0.007851,5932.2794,3.411,15528.75,7.851,0.21087416,93.958451,0.52823933,97.631462,12293.067,3.35,1,,,,0.00016681249,188.69213,43816.053,0.045845311,0
12982070.86,,5905,,218.538,-0.08,9.2E-6,220.45909,4.3535064,9.811554,0.01758,6365.705,4.351,16177.259,17.58,0.089121077,93.905817,0.61071318,97.293827,12851.769,7.665,1,,,,0.00017404534,187.9169,48602.21,0.044505101,0
12982753.69,,5905,,218.537,-0.08,9.2E-6,220.66777,4.5925205,9.8179254,0.008265,6374.3869,4.359,16192.312,8.265,1.0369978,92.700639,0.56118192,97.48022,12861.151,3.607,1,,,,0.0001763433,187.81163,48694.264,0.044491887,0
12983428.92,,5905,,218.537,-0.08,9.2E-6,220.68161,4.5619767,9.807589,0.008426,6375.0048,4.359,16182.594,8.426,0.34093987,92.359915,0.54718013,97.534336,12866.475,3.683,1,,,,0.00017684903,185.40128,48700.371,0.044442259,0
12984466.42,,5905,,230.387,-0.08,9.2E-6,232.42036,4.6114422,10.023137,0.01601,6786.3938,3.895,16809.531,16.01,0.099297862,91.956663,0.6204003,97.219274,13453.041,7.157,1,,,,0.00018467014,184.71983,54019.222,0.04312504,0
12985138.19,,5905,,230.387,-0.08,9.2E-6,232.6314,4.8558391,10.018605,0.00778,6794.0026,3.893,16812.608,7.78,0.99540505,90.791363,0.57728452,97.379023,13467.287,3.484,1,,,,0.00018695976,183.91333,54117.369,0.043066435,0
12985798.03,,5905,,230.389,-0.08,9.2E-6,232.64521,4.82545,10.009416,0.008544,6794.4743,3.892,16803.891,8.544,0.24241431,90.529938,0.56780361,97.414896,13472.206,3.831,1,,,,0.00018737579,181.58273,54123.795,0.043024381,0
12986815.64,,5905,,242.877,-0.08,9.2E-6,245.03309,4.9014053,10.207005,0.01646,7165.5057,4.118,17372.51,16.46,0.10078915,89.718803,0.64934015,97.04005,14097.415,7.57,1,,,,0.00019568675,181.05988,60041.213,0.041655618,0
