[Header]
TITLE,Tm2O3 HP B-Type Puck 225 7-11-2026.dat
BYAPP,HeatCapacity,3.9.11,1.7
INFO,1000,MASS:Sample Mass (mg)
INFO,,MASSERR:Sample Mass Error (mg)
INFO,1,MOLWGHT:Formula Weight (g/mole)
INFO,1,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.11 Build 2,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (mJ/mole-K),Samp HC Err (mJ/mole-K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (mJ/mole-K/K),Addenda Offset HC (µJ/K)
3929012.88,,5905,,5.5422,0.043,9.2E-6,5.5688492,0.10716116,0.073587831,0.0006142,2.5270498,0.006031,76.114881,0.6142,1.7422002,9.4483605,0.0090202777,96.944015,1658.4821,4.589,1,,,,8.2934806E-6,19.549543,31.012082,0.01321419,0
3929093.86,,5905,,5.5458,0.043,9.3E-6,5.5694366,0.10685081,0.07279872,0.0005533,2.5286281,0.006039,75.327348,0.5533,1.5174313,9.3200107,0.0088917067,96.97952,1664.6285,4.196,1,,,,8.317667E-6,18.896721,31.018624,0.01307111,0
3929183.73,,5905,,5.5423,0.043,9.2E-6,5.5683845,0.10548122,0.074098706,0.0006221,2.5274547,0.006033,76.626161,0.6221,0.82195577,9.6498967,0.0098090617,96.718813,1654.5237,4.605,1,,,,8.1927919E-6,18.640021,31.006905,0.013307038,0
3929412.63,,5905,,5.7875,0.043,9.2E-6,5.8188434,0.11424019,0.072402818,0.0004792,2.8847707,0.007795,75.287588,0.4792,1.8504015,8.5561618,0.0090407969,97.058441,1742.337,3.827,1,,,,9.0461266E-6,19.299793,33.858939,0.012442819,0
3929487.17,,5905,,5.7885,0.043,9.2E-6,5.8167071,0.10857056,0.071255129,0.0006165,2.8829463,0.007801,74.138075,0.6165,3.2893014,8.2390192,0.0069791661,97.687934,1750.9986,5.021,1,,,,9.1953126E-6,17.112324,33.834082,0.01225008,0
3929560.28,,5905,,5.796,0.043,9.3E-6,5.8145792,0.10693838,0.071707393,0.0005602,2.8814052,0.007805,74.588798,0.5602,0.78246055,8.6401891,0.0093767214,97.000964,1746.6704,4.525,1,,,,8.8797311E-6,16.478038,33.809332,0.012332344,0
3929761.25,,5905,,6.0479,0.043,9.2E-6,6.0753399,0.12209603,0.067875857,0.0004678,3.157419,0.00473,71.033276,0.4678,2.0433434,8.0192207,0.0099248273,97.011772,1858.7148,4.25,1,,,,9.107325E-6,17.280378,36.909755,0.011172356,0
3929832.69,,5905,,6.0446,0.043,9.2E-6,6.073127,0.11942901,0.068228223,0.0004441,3.1569329,0.004726,71.385156,0.4441,1.3699955,8.3203794,0.010315527,96.991369,1854.8336,4.007,1,,,,8.8229815E-6,16.038441,36.882872,0.011234447,0
3929907.2,,5905,,6.0535,0.043,9.2E-6,6.0750301,0.11952231,0.06861915,0.0005909,3.1575573,0.004732,71.776708,0.5909,2.5316354,7.9687309,0.0095836458,97.068646,1851.8847,5.286,1,,,,9.2562059E-6,16.640759,36.905991,0.011295277,0
3930104.97,,5905,,6.3135,0.043,9.2E-6,6.3424708,0.12629608,0.067123407,0.0005092,3.4307357,0.008799,70.554143,0.5092,0.46312721,7.5358557,0.0099706177,97.069766,1947.6657,4.9,1,,,,9.6186139E-6,15.937462,40.226935,0.010583164,0
3930173.47,,5905,,6.3118,0.043,9.2E-6,6.3418783,0.12595686,0.066015125,0.0003874,3.4307421,0.008799,69.445867,0.3874,0.44898601,7.4785708,0.0078855861,97.712134,1958.3216,3.815,1,,,,9.4826663E-6,15.071711,40.219421,0.010409396,0
3930242.34,,5905,,6.3034,0.043,9.2E-6,6.341717,0.12417832,0.066578448,0.0004126,3.4307535,0.008799,70.009201,0.4126,1.0224264,7.5622415,0.010421444,96.967863,1952.7332,4.018,1,,,,9.5199109E-6,14.957142,40.217374,0.010498489,0
3930437.94,,5905,,6.5893,0.043,9.2E-6,6.6230134,0.13645808,0.064799801,0.0005106,3.8267172,0.01059,68.626519,0.5106,0.62440949,7.3720919,0.014202069,96.22826,2057.8403,5.376,1,,,,9.6349261E-6,15.124483,43.864306,0.009784036,0
3930505.52,,5905,,6.5937,0.043,9.2E-6,6.6235297,0.13836932,0.063349961,0.0004978,3.8272901,0.01059,67.177251,0.4978,2.7813547,7.2418858,0.013101107,96.538388,2073.5823,5.403,1,,,,9.5725623E-6,14.744184,43.871145,0.009564381,0
3930572.17,,5905,,6.5928,0.043,9.2E-6,6.6228295,0.13443961,0.064577775,0.0004192,3.8250295,0.01059,68.402805,0.4192,1.3807094,7.153616,0.01099279,97.018925,2060.1387,4.439,1,,,,9.8242725E-6,14.483772,43.86187,0.0097507833,0
3930766.45,,5905,,6.8877,0.043,9.2E-6,6.9196317,0.14151163,0.063580554,0.0003548,4.3044424,0.009451,67.884996,0.3548,3.3496221,6.5962541,0.011865273,96.897566,2163.6589,4.009,1,,,,1.0581028E-5,14.307232,47.881302,0.0091884303,0
3930838.23,,5905,,6.8848,0.043,9.2E-6,6.9183163,0.13477113,0.063964366,0.0004805,4.3017335,0.009452,68.2661,0.4805,6.6274006,6.3844416,0.0091945832,97.513661,2158.9121,5.379,1,,,,1.093228E-5,13.192508,47.863101,0.0092456551,0
3930908.11,,5905,,6.8826,0.043,9.2E-6,6.9156049,0.13512624,0.06290117,0.0004397,4.2999108,0.009452,67.201081,0.4397,0.81934774,6.5540528,0.011053062,97.121088,2170.1571,5.033,1,,,,1.0520109E-5,12.768883,47.825592,0.0090955413,0
3931102.31,,5905,,7.1894,0.043,9.2E-6,7.2246726,0.1435713,0.063205959,0.0003319,4.865743,0.01055,68.071702,0.3319,0.24938425,5.9253593,0.0055947888,98.56229,2263.4943,3.948,1,,,,1.1632812E-5,13.108106,52.195895,0.008748626,0
3931161.86,,5905,,7.1899,0.043,9.2E-6,7.219901,0.1387885,0.062339744,0.000416,4.8630005,0.01054,67.202745,0.416,1.741325,6.2139928,0.012924876,96.827809,2272.428,5.032,1,,,,1.112028E-5,11.850719,52.12697,0.008634432,0
3931222.98,,5905,,7.1884,0.043,9.2E-6,7.2225008,0.13881116,0.065256093,0.0004424,4.8646644,0.01055,70.120757,0.4424,1.3342332,6.2259262,0.0078671713,98.013664,2238.8646,5.037,1,,,,1.1460635E-5,12.427986,52.164518,0.0090351105,0
3931413.09,,5905,,7.5056,0.043,9.2E-6,7.5458091,0.15002987,0.063447276,0.0002775,5.5213185,0.01597,68.968594,0.2775,1.461728,5.8448401,0.0094585392,97.76774,2361.1055,3.432,1,,,,1.2028296E-5,12.451852,56.939235,0.00840828,0
3931472.81,,5905,,7.5137,0.043,9.2E-6,7.543537,0.14449203,0.061780239,0.0004688,5.5163605,0.01598,67.296599,0.4688,0.79683219,5.4951917,0.012079284,97.016946,2381.4368,5.994,1,,,,1.2564518E-5,11.68968,56.904951,0.0081898238,0
3931530.38,,5905,,7.5061,0.043,9.2E-6,7.5412138,0.14374412,0.061249732,0.0004177,5.5129582,0.01598,66.76269,0.4177,3.5131241,5.81104,0.013368278,96.896384,2387.557,5.403,1,,,,1.1799402E-5,10.990383,56.869905,0.0081219992,0
3931721.48,,5905,,7.8409,0.043,9.2E-6,7.8822223,0.15703365,0.06092211,0.0002495,6.1571048,0.01284,67.079215,0.2495,1.7950167,5.2760166,0.0081097534,98.13325,2499.9861,3.404,1,,,,1.2913793E-5,11.62208,62.129429,0.0077290525,0
3931777.36,,5905,,7.8374,0.043,9.2E-6,7.878371,0.14927223,0.061571416,0.0003296,6.1517274,0.01279,67.723144,0.3296,3.9538039,5.4310617,0.01083354,97.54467,2489.9499,4.427,1,,,,1.2729569E-5,10.552033,62.06873,0.0078152471,0
3931834.22,,5905,,7.8306,0.043,9.2E-6,7.8803148,0.15142349,0.061372418,0.0003711,6.1560601,0.01283,67.528478,0.3711,0.14078489,5.3603741,0.010880006,97.509132,2493.2532,5.005,1,,,,1.2864078E-5,10.862123,62.099361,0.0077880668,0
3932023.67,,5905,,8.1786,0.043,9.3E-6,8.2306553,0.15929498,0.062175103,0.0002227,6.8710892,0.01201,69.046192,0.2227,0.99047347,5.192472,0.0096972744,97.887795,2592.8425,3.089,1,,,,1.353047E-5,10.720748,67.743686,0.007554089,0
3932084.81,,5905,,8.1802,0.043,9.2E-6,8.2299727,0.15567133,0.06291391,0.000356,6.8691152,0.01197,69.783025,0.356,0.26214601,5.1846565,0.01035438,97.716501,2582.439,4.853,1,,,,1.3715705E-5,10.384944,67.73245,0.0076444859,0
3932140.23,,5905,,8.1821,0.043,9.2E-6,8.2304276,0.15893023,0.06176437,0.0003864,6.8711769,0.01201,68.635547,0.3864,0.22640517,5.2587231,0.011021033,97.638568,2598.5054,5.397,1,,,,1.3307922E-5,10.369313,67.739938,0.0075043938,0
3932330.41,,5905,,8.5412,0.043,9.2E-6,8.5950391,0.16841125,0.063089283,0.0003211,7.728748,0.01553,70.818031,0.3211,2.8660349,5.1655977,0.013030032,97.363917,2694.49,4.556,1,,,,1.4004896E-5,10.517446,73.874698,0.0073401973,0
3932385.61,,5905,,8.5384,0.043,9.2E-6,8.595414,0.16800914,0.063460967,0.000292,7.7293749,0.01553,71.190342,0.292,4.5673272,5.2014921,0.011574369,97.66829,2689.3365,4.113,1,,,,1.3946761E-5,10.331195,73.881141,0.0073831193,0
3932440.59,,5905,,8.5454,0.043,9.2E-6,8.5942052,0.17093169,0.062305387,0.0003513,7.7280647,0.01552,70.033452,0.3513,1.2139831,5.2132276,0.013831251,97.252551,2705.4806,5.066,1,,,,1.3734994E-5,10.402984,73.860362,0.0072496974,0
3932630.72,,5905,,8.918,0.043,9.2E-6,8.9788227,0.17885812,0.063499572,0.0002925,8.607116,0.01161,72.106688,0.2925,0.34437174,4.9246129,0.011895818,97.671568,2808.7282,4.3,1,,,,1.4913471E-5,10.426455,80.619257,0.007072149,0
3932683.94,,5905,,8.9231,0.043,9.2E-6,8.9743413,0.1720642,0.064228269,0.0003724,8.5994769,0.01161,72.827746,0.3724,1.0229372,4.9227704,0.012888477,97.448951,2796.6692,5.384,1,,,,1.5096087E-5,9.8492258,80.538802,0.0071568784,0
3932737.03,,5905,,8.9211,0.043,9.2E-6,8.9749325,0.17810074,0.0621568,0.0003162,8.6030424,0.01161,70.759843,0.3162,1.4076182,4.979127,0.013386794,97.446372,2827.5842,4.779,1,,,,1.4499447E-5,9.8455408,80.549413,0.0069256009,0
3932925.11,,5905,,9.3214,0.043,9.2E-6,9.3736165,0.1875208,0.064214735,0.0003626,9.5563673,0.01562,73.771102,0.3626,0.63924546,4.9025444,0.014281289,97.380367,2921.3003,5.478,1,,,,1.535514E-5,9.9582541,87.864686,0.0068505827,0
3932978.14,,5905,,9.3215,0.043,9.2E-6,9.3739177,0.18407691,0.065149635,0.0003437,9.5607818,0.01567,74.710417,0.3437,2.0786457,4.8074179,0.011894547,97.756093,2907.3528,5.095,1,,,,1.5812602E-5,9.8050887,87.870333,0.0069500968,0
3933031.67,,5905,,9.3232,0.043,9.2E-6,9.3721252,0.18299901,0.064074655,0.000374,9.5551189,0.01561,73.629774,0.374,12.252731,4.759352,0.014821101,97.201118,2922.9625,5.665,1,,,,1.5808976E-5,9.6148358,87.83673,0.0068367264,0
3933217.2,,5905,,9.7274,0.043,9.2E-6,9.7872367,0.19104828,0.066771,0.0003439,10.696711,0.01783,77.467711,0.3439,0.51544825,4.8163635,0.014401223,97.455355,3010.7734,5.151,1,,,,1.639723E-5,9.518704,95.790002,0.0068222525,0
3933270.2,,5905,,9.7366,0.043,9.2E-6,9.7881347,0.19323862,0.06777897,0.0003516,10.701232,0.01786,78.480202,0.3516,7.3564259,4.9268867,0.014252526,97.512341,2996.0489,5.163,1,,,,1.6232962E-5,9.632727,95.807581,0.0069246053,0
3933323.09,,5905,,9.7339,0.043,9.2E-6,9.7910096,0.19702816,0.065885057,0.0003046,10.707997,0.01789,76.593053,0.3046,4.3225343,4.6958926,0.014104113,97.470967,3025.3742,4.648,1,,,,1.6624755E-5,9.8537735,95.863869,0.0067291382,0
3933515,,5905,,10.1616,0.043,9.2E-6,10.229574,0.20075015,0.06914923,0.000307,11.949565,0.02041,81.098795,0.307,108.28871,4.7975373,0.013874823,97.672805,3110.3485,4.589,1,,,,1.719794E-5,9.3917851,104.64418,0.0067597371,0
3933568.48,,5905,,10.1625,0.043,9.2E-6,10.232046,0.20483566,0.069214925,0.0003127,11.958571,0.02044,81.173495,0.3127,85.477731,4.81122,0.014189211,97.625971,3110.1157,4.669,1,,,,1.7170903E-5,9.5950746,104.69477,0.0067645242,0
3933621.73,,5905,,10.1623,0.043,9.2E-6,10.234162,0.20500217,0.06947551,0.0003302,11.965443,0.02047,81.440953,0.3302,120.78581,4.8380493,0.01466155,97.554127,3106.8647,4.907,1,,,,1.714152E-5,9.6224401,104.73808,0.0067885879,0
3933813.28,,5905,,10.6125,0.043,9.2E-6,10.687137,0.2130789,0.072678525,0.0003335,13.394724,0.02294,86.073249,0.3335,22.14075,4.8293815,0.015033375,97.605892,3195.9991,4.873,1,,,,1.8135509E-5,9.6760986,114.2149,0.0068005608,0
3933866.67,,5905,,10.6108,0.043,9.2E-6,10.688065,0.21450023,0.072673282,0.0003207,13.398143,0.02294,86.071425,0.3207,33.583677,4.8134091,0.014641429,97.661703,3196.3535,4.688,1,,,,1.8187761E-5,9.6587631,114.23473,0.0067994799,0
3933920.34,,5905,,10.6109,0.043,9.2E-6,10.688278,0.21437834,0.072784835,0.000335,13.399603,0.02294,86.184438,0.335,98.728349,4.8532238,0.01511096,97.603493,3194.7833,4.886,1,,,,1.8070154E-5,9.6268182,114.23928,0.0068097815,0
3934111.5,,5905,,11.0802,0.043,9.2E-6,11.159515,0.22219311,0.076673174,0.0003281,15.017663,0.02422,91.690838,0.3281,118.98974,4.8783998,0.015101848,97.718367,3278.2709,4.663,1,,,,1.9103107E-5,9.7064476,124.53478,0.0068706547,0
3934165.13,,5905,,11.0798,0.043,9.2E-6,11.161467,0.22466175,0.076692921,0.0003337,15.025362,0.02422,91.718283,0.3337,148.50685,4.8850314,0.015411508,97.674715,3278.563,4.741,1,,,,1.9088901E-5,9.7567997,124.57835,0.0068712222,0
3934219.19,,5905,,11.0799,0.043,9.2E-6,11.161063,0.22464153,0.076775236,0.0003412,15.023986,0.02422,91.799222,0.3412,68.845027,4.883959,0.015438079,97.668276,3277.272,4.84,1,,,,1.9110953E-5,9.7700628,124.56932,0.0068788464,0
3934415.75,,5905,,11.57,0.043,9.2E-6,11.6548,0.2311497,0.081608971,0.0003421,16.683503,0.02548,98.292474,0.3421,89.463201,4.9731248,0.015581787,97.757022,3353.3034,4.673,1,,,,2.0078339E-5,9.767918,135.83436,0.007002177,0
3934469.95,,5905,,11.5702,0.043,9.2E-6,11.657511,0.23519637,0.082122292,0.000338,16.685884,0.02548,98.808176,0.338,113.24547,4.9992085,0.015375921,97.789413,3347.0805,4.58,1,,,,2.0074365E-5,9.9462497,135.89757,0.0070445819,0
3934524.25,,5905,,11.5702,0.043,9.2E-6,11.658057,0.23576739,0.082103264,0.0003426,16.688,0.02548,98.791263,0.3426,112.89753,5.0017194,0.015543764,97.766736,3347.4959,4.644,1,,,,2.0064072E-5,9.998417,135.9103,0.0070426196,0
3934724.48,,5905,,12.0822,0.043,9.2E-6,12.17271,0.24253262,0.087728874,0.000354,18.444162,0.02685,106.17304,0.354,143.10309,5.12973,0.015917949,97.820261,3418.9112,4.586,1,,,,2.1013467E-5,10.003439,148.17487,0.0072070124,0
3934779.33,,5905,,12.082,0.043,9.2E-6,12.174973,0.24787173,0.087803031,0.000358,18.454085,0.02686,106.25712,0.358,76.760587,5.1342462,0.016086076,97.798541,3418.5838,4.633,1,,,,2.1014872E-5,10.25946,148.22998,0.0072117637,0
3934834.64,,5905,,12.0816,0.043,9.2E-6,12.175569,0.24808136,0.087745869,0.000359,18.456086,0.02686,106.20195,0.359,75.92897,5.1296917,0.01587289,97.827126,3419.4932,4.651,1,,,,2.1018279E-5,10.268492,148.24447,0.0072067163,0
3935039.56,,5905,,12.6147,0.043,9.2E-6,12.703805,0.25635049,0.094033786,0.0004249,20.362031,0.02849,114.39582,0.4249,2.2920009,5.3938846,0.017683657,97.740735,3486.4839,5.235,1,,,,2.1540779E-5,10.259383,161.38666,0.0074020173,0
3935094.63,,5905,,12.6174,0.043,9.2E-6,12.713143,0.2641641,0.094075923,0.0003778,20.398168,0.02853,114.47409,0.3778,99.448817,5.3070516,0.016536317,97.855544,3488.5256,4.658,1,,,,2.1890447E-5,10.787769,161.624,0.007399895,0
3935150.33,,5905,,12.6172,0.043,9.2E-6,12.713333,0.26188201,0.094271441,0.0003736,20.397904,0.02853,114.66934,0.3736,83.252586,5.3049826,0.016470901,97.86031,3486.1643,4.593,1,,,,2.1935842E-5,10.614103,161.62883,0.0074151635,0
3935356.63,,5905,,13.1741,0.043,9.2E-6,13.273612,0.26760184,0.10165154,0.0004094,22.614546,0.03069,124.26609,0.4094,85.649142,5.5235861,0.01734068,97.875349,3549.4838,4.752,1,,,,2.2825191E-5,10.609965,176.18877,0.0076581674,0
3935414.17,,5905,,13.1744,0.043,9.2E-6,13.279222,0.27531256,0.10206048,0.0003835,22.629129,0.03071,124.6896,0.3835,48.94394,5.4831896,0.016393683,97.972887,3546.2351,4.431,1,,,,2.3056527E-5,11.047172,176.33774,0.007685727,0
3935470.81,,5905,,13.174,0.043,9.2E-6,13.278029,0.27460648,0.101481,0.0003911,22.634891,0.03072,124.11589,0.3911,161.71931,5.4685373,0.016721844,97.934434,3552.6529,4.552,1,,,,2.3017374E-5,10.966379,176.30605,0.0076427763,0
3935676.89,,5905,,13.7559,0.043,9.2E-6,13.861838,0.2784379,0.11065684,0.0004284,25.169732,0.03413,135.82657,0.4284,126.71472,5.7325653,0.017528231,97.960565,3603.3699,4.639,1,,,,2.4022275E-5,10.937075,192.15054,0.0079828407,0
3935735.64,,5905,,13.7559,0.043,9.2E-6,13.868555,0.28833435,0.11103574,0.0004135,25.191752,0.03416,136.22749,0.4135,35.012043,5.7196161,0.017034075,98.01069,3601.0107,4.459,1,,,,2.4139727E-5,11.465131,192.33682,0.0080062948,0
3935794.75,,5905,,13.7558,0.043,9.2E-6,13.868355,0.28797164,0.11098324,0.0004171,25.190922,0.03416,136.17417,0.4171,122.75345,5.7258331,0.017273246,97.985336,3601.5263,4.5,1,,,,2.4108221E-5,11.439232,192.33126,0.0080026252,0
3936004.14,,5905,,14.3651,0.043,9.2E-6,14.478138,0.29218472,0.12086916,0.0004437,27.972189,0.04,148.84135,0.4437,42.926416,5.9715424,0.017908294,98.022059,3654.4471,4.46,1,,,,2.5257794E-5,11.451666,209.61648,0.0083483913,0
3936063.69,,5905,,14.3647,0.043,9.2E-6,14.484133,0.30172696,0.12102064,0.0004458,28.004706,0.04008,149.02535,0.4458,58.649829,5.9729147,0.017792231,98.035305,3654.4342,4.476,1,,,,2.5280937E-5,11.943085,209.7901,0.0083553945,0
3936123.84,,5905,,14.3651,0.043,9.2E-6,14.484453,0.3020953,0.12107671,0.0004379,28.006743,0.04009,149.08345,0.4379,185.56764,5.9904186,0.017739327,98.046462,3653.9509,4.394,1,,,,2.5215026E-5,11.945829,209.79938,0.0083590804,0
3936339.75,,5905,,15.0001,0.043,9.2E-6,15.118554,0.30708845,0.13159431,0.0004541,30.9714,0.04922,162.56571,0.4541,75.395214,6.2688264,0.01805474,98.121161,3709.4716,4.257,1,,,,2.6258726E-5,11.980837,228.57069,0.0087041593,0
3936402.39,,5905,,15.0008,0.043,9.2E-6,15.125032,0.31773181,0.13223911,0.0004545,30.994922,0.0493,163.23403,0.4545,256.96899,6.2886855,0.018191517,98.107914,3705.0192,4.235,1,,,,2.6286285E-5,12.537653,228.76658,0.0087430633,0
3936464.77,,5905,,15,0.043,9.2E-6,15.12506,0.31826018,0.13217143,0.0004505,30.995129,0.0493,163.16655,0.4505,232.48074,6.2815885,0.018141357,98.11164,3705.6584,4.201,1,,,,2.6304377E-5,12.577371,228.76743,0.0087385721,0
3936693.31,,5905,,15.5,0.043,9.2E-6,15.62459,0.32071007,0.14083177,0.0004693,33.389189,0.05795,174.22095,0.4693,75.552957,6.5140965,0.018570987,98.148899,3747.9108,4.154,1,,,,2.7075779E-5,12.158219,244.12782,0.0090134693,0
3936756.92,,5905,,15.5003,0.043,9.2E-6,15.62898,0.33029373,0.14093254,0.0004734,33.415525,0.05805,174.34806,0.4734,49.187571,6.5145108,0.018270228,98.179259,3748.07,4.187,1,,,,2.7088259E-5,13.028193,244.26502,0.0090173856,0
3936819.66,,5905,,15.5002,0.043,9.2E-6,15.629329,0.33028421,0.14083255,0.000472,33.41713,0.05805,174.24968,0.472,251.87991,6.507405,0.018440209,98.161075,3749.0405,4.179,1,,,,2.710576E-5,13.029022,244.27592,0.0090107866,0
3937077.34,,5905,,16.9392,0.043,9.2E-6,17.06897,0.33729001,0.17001239,0.0005603,41.067571,0.07735,211.07996,0.5603,205.1753,7.282493,0.020011016,98.236966,3845.2799,4.215,1,,,,2.9322973E-5,13.01481,291.34975,0.0099603191,0
3937146.97,,5905,,16.9394,0.043,9.2E-6,17.085192,0.3634079,0.17103543,0.0005173,41.145738,0.07746,212.18117,0.5173,182.38739,7.2749972,0.018697515,98.347378,3841.2448,3.865,1,,,,2.9485089E-5,14.564986,291.90378,0.010010741,0
3937216.23,,5905,,16.9388,0.043,9.2E-6,17.085547,0.36354451,0.1710745,0.000544,41.148909,0.07747,212.22341,0.544,110.2967,7.3052632,0.019067758,98.321339,3841.0322,4.063,1,,,,2.9373905E-5,14.549994,291.91591,0.01001282,0
3937484.7,,5905,,18.5118,0.043,9.2E-6,18.659674,0.36885086,0.20818806,0.0006067,50.71416,0.09311,258.90222,0.6067,158.25727,8.2131041,0.020608699,98.399213,3929.1587,3.809,1,,,,3.1855506E-5,14.610526,348.18344,0.011157111,0
3937558.86,,5905,,18.5121,0.043,9.2E-6,18.676621,0.39848823,0.20930638,0.0005846,50.807736,0.09333,260.11411,0.5846,75.497225,8.2185762,0.019642733,98.472302,3925.7106,3.648,1,,,,3.1968231E-5,16.426208,348.81619,0.011206865,0
3937632.88,,5905,,18.5122,0.043,9.2E-6,18.67607,0.39829763,0.20967426,0.0006076,50.805511,0.09333,260.47977,0.6076,72.313881,8.2513125,0.020307629,98.424873,3923.2975,3.782,1,,,,3.1896443E-5,16.437152,348.7956,0.011226894,0
3937917.94,,5905,,20.2301,0.043,9.2E-6,20.393899,0.40385099,0.2550458,0.0006715,62.009052,0.1236,317.05485,0.6715,48.383848,9.3124198,0.021101724,98.553387,4013.3618,3.516,1,,,,3.4370578E-5,16.502625,415.91113,0.012505985,0
3937999.45,,5905,,20.2302,0.043,9.2E-6,20.412268,0.43720425,0.25638018,0.0006609,62.125358,0.1239,318.50554,0.6609,110.09621,9.3212088,0.019953609,98.630895,4009.9955,3.44,1,,,,3.4477976E-5,18.62484,416.6607,0.012560102,0
3938080.13,,5905,,20.23,0.043,9.2E-6,20.413203,0.43754315,0.25617931,0.0006485,62.131386,0.1239,318.31069,0.6485,85.25773,9.3055231,0.019757919,98.642825,4011.2271,3.379,1,,,,3.4512132E-5,18.642418,416.69887,0.012549687,0
3938378.56,,5905,,22.1073,0.043,9.2E-6,22.289602,0.43930468,0.31324134,0.0007501,75.679322,0.1556,388.92067,0.7501,75.400463,10.64313,0.021700155,98.693861,4095.9681,3.264,1,,,,3.6856301E-5,18.611046,496.82635,0.01405325,0
3938466.88,,5905,,22.1082,0.043,9.2E-6,22.311468,0.47949499,0.314996,0.0007316,75.840326,0.156,390.83633,0.7316,103.30603,10.665034,0.020784555,98.749084,4092.3594,3.163,1,,,,3.6948651E-5,21.286259,497.80163,0.014118121,0
3938555.3,,5905,,22.1086,0.043,9.2E-6,22.312617,0.4802199,0.31513672,0.0007339,75.849415,0.1561,390.98613,0.7339,12.712543,10.665603,0.020649637,98.757051,4091.9609,3.172,1,,,,3.6958926E-5,21.330068,497.8529,0.0141237,0
3938866.22,,5905,,24.1607,0.043,9.2E-6,24.354377,0.47924021,0.38548645,0.0008489,91.599242,0.2031,477.08569,0.8489,65.37714,12.278669,0.022765391,98.800376,4176.2653,3.061,1,,,,3.916342E-5,21.331206,593.1357,0.01582822,0
3938965.89,,5905,,24.1611,0.043,9.2E-6,24.380735,0.52585116,0.38773751,0.0008132,91.77594,0.2037,479.51344,0.8132,20.619192,12.258515,0.020470407,98.91732,4172.6787,2.913,1,,,,3.9397175E-5,24.557337,594.42022,0.015903438,0
3939064.16,,5905,,24.1613,0.043,9.2E-6,24.380125,0.52492545,0.38759502,0.0008204,91.787985,0.2037,479.38301,0.8204,9.1833263,12.256172,0.020605829,98.910263,4173.0856,2.94,1,,,,3.9395785E-5,24.517031,594.3905,0.015897991,0
3939392.27,,5905,,26.4046,0.043,9.2E-6,26.617877,0.52224473,0.47386416,0.001006,110.55804,0.2696,584.4222,1.006,6.0438742,14.181709,0.023171467,98.931129,4260.9148,3.012,1,,,,4.1502774E-5,24.512345,708.51136,0.017802478,0
3939501.53,,5905,,26.4045,0.043,9.2E-6,26.6476,0.57527334,0.47624912,0.0009205,110.79227,0.2704,587.04139,0.9205,3.1148898,14.152234,0.020566938,99.047929,4258.5403,2.74,1,,,,4.1743281E-5,28.363417,710.09456,0.017872121,0
3939610.83,,5905,,26.4039,0.043,9.2E-6,26.64767,0.57499271,0.47696681,0.0009506,110.79546,0.2704,587.76226,0.9506,3.4026218,14.21694,0.021411453,99.012315,4256.4145,2.824,1,,,,4.1614382E-5,28.304468,710.09831,0.017899006,0
3939963.72,,5905,,28.8551,0.043,9.3E-6,29.087188,0.57006909,0.5856104,0.001113,133.26721,0.339,718.87761,1.113,13.044604,16.47179,0.02448569,99.012407,4338.8981,2.745,1,,,,4.3932264E-5,28.433879,846.06448,0.020132933,0
3940089.08,,5905,,28.8554,0.043,9.2E-6,29.119815,0.62893197,0.58786307,0.001088,133.54233,0.3397,721.4054,1.088,2.8514868,16.41503,0.021313259,99.136781,4338.2096,2.672,1,,,,4.4202298E-5,32.94358,847.96362,0.020187734,0
3940212.36,,5905,,28.8548,0.043,9.3E-6,29.12003,0.62681802,0.5880605,0.001097,133.56198,0.3398,721.62248,1.097,3.5737616,16.429754,0.021779469,99.11853,4337.7561,2.693,1,,,,4.4181422E-5,32.830059,847.97614,0.020194364,0
3940584.64,,5905,,31.534,0.043,9.2E-6,31.788882,0.61659887,0.72417187,0.001283,160.4757,0.3758,884.64757,1.283,21.750521,19.141849,0.025092037,99.114537,4417.8358,2.606,1,,,,4.6492402E-5,32.859508,1010.533,0.022780665,0
3940726.39,,5905,,31.5341,0.043,9.2E-6,31.827324,0.68192144,0.72775574,0.001284,160.83348,0.3759,888.58923,1.284,1.9131177,19.066776,0.022354844,99.206902,4415.9057,2.595,1,,,,4.6854264E-5,38.283698,1012.9785,0.022865754,0
